id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,salary_encoded
2421,0.15,0.51,6,248,5,0,0,support,low,0,1
2423,0.61,0.68,5,225,4,0,0,technical,low,0,1
2424,0.86,0.58,3,151,2,0,0,technical,low,0,1
2425,0.55,0.88,4,252,3,0,0,management,low,0,1
2426,0.9,0.74,4,206,4,1,0,IT,low,0,1
2428,0.81,0.92,5,259,3,0,0,IT,low,0,1
2429,0.65,0.86,5,250,3,0,0,IT,low,0,1
2430,0.47,0.86,4,169,6,0,0,IT,low,0,1
2431,0.93,0.53,3,200,3,1,0,product_mng,low,0,1
2432,0.77,0.9,4,104,5,0,0,product_mng,low,0,1
2434,0.87,0.84,5,137,2,0,0,product_mng,low,0,1
2435,0.65,0.75,2,151,3,0,0,IT,low,0,1
2436,0.21,0.7,6,130,6,1,0,RandD,low,0,1
2438,0.72,0.86,4,191,2,0,0,RandD,low,0,1
2439,0.88,0.63,3,273,3,1,0,RandD,low,0,1
2440,0.66,0.58,3,205,3,0,0,RandD,medium,0,2
2442,0.22,0.55,4,261,3,1,0,sales,medium,0,2
2444,0.54,0.77,4,271,3,0,0,support,medium,0,2
2445,0.91,0.56,4,158,3,0,0,technical,medium,0,2
2446,0.77,0.83,4,231,2,0,0,management,medium,0,2
2447,0.61,0.51,3,156,3,1,0,marketing,medium,0,2
2448,0.48,0.9,4,201,4,0,0,marketing,medium,0,2
2450,0.91,0.7,3,132,4,0,0,sales,medium,0,2
2452,0.77,0.71,4,223,3,0,0,sales,high,0,3
2453,0.41,0.4,2,194,2,0,0,sales,low,0,1
2454,0.51,0.49,4,234,2,0,0,sales,medium,0,2
2458,0.65,0.52,5,149,3,0,0,sales,low,0,1
2461,0.86,0.72,4,167,2,0,0,sales,low,0,1
2462,0.14,0.77,4,166,5,0,0,sales,low,0,1
2463,0.63,0.8,3,205,2,0,0,sales,low,0,1
2464,0.79,0.57,3,250,3,0,0,sales,low,0,1
2465,0.78,0.97,4,142,3,0,0,sales,low,0,1
2467,0.85,0.54,3,139,3,0,0,sales,low,0,1
2469,0.91,0.76,5,152,3,0,0,accounting,low,0,1
2472,0.53,0.69,4,216,2,0,0,hr,low,0,1
2473,0.97,0.63,3,133,3,0,0,hr,low,0,1
2476,0.32,0.42,2,99,4,0,0,technical,low,0,1
2477,0.58,0.77,4,196,2,1,0,technical,low,0,1
2478,0.81,0.83,3,196,2,0,0,technical,low,0,1
2480,0.96,0.88,4,165,2,0,0,technical,medium,0,2
2482,0.63,0.96,4,167,2,0,0,technical,medium,0,2
2483,0.21,0.5,5,255,5,0,0,technical,medium,0,2
2484,0.94,0.78,3,184,3,1,0,technical,medium,0,2
2485,0.94,0.89,4,239,3,0,0,technical,medium,0,2
2487,0.49,0.5,4,187,5,1,0,support,medium,0,2
2488,0.82,0.68,2,285,2,0,0,support,medium,0,2
2489,0.6,0.5,3,274,3,0,0,support,medium,0,2
2490,0.76,0.5,3,156,3,1,0,support,medium,0,2
2491,0.69,0.64,5,265,2,1,0,support,high,0,3
2492,1.0,0.94,4,144,3,0,0,support,low,0,1
2493,0.62,0.66,4,143,3,0,0,support,medium,0,2
2494,0.4,0.99,4,214,6,1,0,support,medium,0,2
2496,0.76,0.84,4,236,4,0,0,support,medium,0,2
2499,0.45,0.52,2,105,3,0,0,technical,low,0,1
2501,0.24,0.5,5,174,4,0,0,management,low,0,1
2502,0.64,0.69,3,207,2,1,0,IT,low,0,1
2504,0.61,0.99,4,251,2,0,0,IT,low,0,1
2505,0.71,0.99,2,136,3,0,0,IT,low,0,1
2506,0.9,0.89,5,249,3,1,0,IT,low,0,1
2507,0.17,0.76,4,171,5,0,0,product_mng,low,0,1
2508,0.93,0.97,3,256,2,1,0,product_mng,low,0,1
2509,0.83,0.89,5,141,3,1,0,product_mng,low,0,1
2510,0.58,0.75,4,186,2,0,0,product_mng,low,0,1
2512,0.5,0.78,3,228,2,0,0,RandD,low,0,1
2513,0.22,0.81,5,205,4,0,0,RandD,low,0,1
2515,0.7,0.63,3,155,4,1,0,RandD,low,0,1
2516,0.73,0.85,5,245,3,0,0,RandD,low,0,1
2517,0.84,0.87,3,271,3,0,0,marketing,low,0,1
2519,0.63,0.98,4,175,2,0,0,sales,medium,0,2
2521,0.81,0.76,4,177,3,0,0,support,medium,0,2
2522,0.8,0.96,4,268,3,0,0,technical,medium,0,2
2523,0.99,0.97,4,208,3,0,0,management,medium,0,2
2524,0.9,0.87,5,219,2,0,0,marketing,medium,0,2
2525,0.65,0.67,5,128,5,0,0,marketing,medium,0,2
2526,0.75,0.75,3,273,3,0,0,marketing,medium,0,2
2528,0.61,0.63,5,230,3,0,0,sales,medium,0,2
2529,0.24,0.6,4,195,5,0,0,sales,medium,0,2
2530,0.71,0.63,3,254,3,1,0,sales,high,0,3
2531,0.49,0.8,2,275,2,0,0,sales,low,0,1
2532,0.44,0.66,3,162,2,0,0,sales,medium,0,2
2535,0.62,0.87,5,149,3,0,0,sales,medium,0,2
2536,0.51,0.58,3,155,3,0,0,sales,low,0,1
2537,0.61,0.59,5,271,2,0,0,sales,low,0,1
2538,0.56,0.49,5,163,3,0,0,sales,low,0,1
2542,0.83,0.93,5,241,3,0,0,sales,low,0,1
2543,0.94,0.82,3,187,3,0,0,sales,low,0,1
2544,0.21,0.65,5,223,3,1,0,sales,low,0,1
2547,0.18,0.67,5,285,5,0,0,accounting,low,0,1
2548,0.94,0.91,5,254,3,0,0,accounting,low,0,1
2549,0.69,0.5,3,208,4,0,0,hr,low,0,1
2550,0.65,0.83,4,218,3,0,0,hr,low,0,1
2551,0.46,0.62,2,187,3,0,0,hr,low,0,1
2552,0.72,0.62,4,256,3,0,0,hr,low,0,1
2556,0.56,0.94,3,226,2,0,0,technical,low,0,1
2559,0.53,0.73,4,248,2,0,0,technical,medium,0,2
2561,0.68,0.7,4,185,4,0,0,technical,medium,0,2
2563,0.49,0.95,4,156,2,0,0,technical,medium,0,2
2564,0.96,0.81,3,212,3,0,0,support,medium,0,2
2565,0.83,0.74,3,221,2,0,0,support,medium,0,2
2567,0.63,0.86,4,271,3,1,0,support,medium,0,2
2569,0.21,0.9,4,271,6,0,0,support,high,0,3
2571,0.8,0.96,3,257,5,0,0,support,medium,0,2
2572,0.78,0.82,4,143,3,0,0,support,medium,0,2
2573,0.67,0.65,5,156,2,0,0,support,medium,0,2
2574,0.67,0.71,3,190,3,1,0,support,medium,0,2
2575,0.26,0.67,2,242,6,0,0,technical,low,0,1
2577,0.7,0.53,4,152,3,0,0,technical,low,0,1
2578,0.51,0.48,5,136,4,0,0,management,low,0,1
2579,0.53,0.88,3,157,3,0,0,IT,low,0,1
2580,0.76,0.51,4,281,3,0,0,IT,low,0,1
2581,0.86,0.93,5,208,2,0,0,IT,low,0,1
2582,0.63,0.96,5,152,3,0,0,IT,low,0,1
2584,0.58,0.83,4,163,3,1,0,product_mng,low,0,1
2587,0.8,0.74,4,221,4,0,0,product_mng,low,0,1
2590,0.82,0.59,5,201,3,0,0,RandD,low,0,1
2592,0.21,0.61,3,173,2,0,0,RandD,low,0,1
2594,0.57,0.9,3,256,4,0,0,RandD,low,0,1
2595,0.99,0.72,3,119,2,1,0,marketing,low,0,1
2596,0.9,1.0,4,207,3,0,0,sales,medium,0,2
2597,0.76,0.64,3,189,3,0,0,accounting,medium,0,2
2598,0.56,0.92,4,172,2,0,0,support,medium,0,2
2599,0.5,0.93,6,150,3,1,0,technical,medium,0,2
2600,0.48,0.89,5,179,3,0,0,management,medium,0,2
2601,0.99,0.97,3,257,2,0,0,marketing,medium,0,2
2603,0.93,0.97,4,227,3,0,0,marketing,medium,0,2
2604,0.99,0.78,4,140,3,0,0,sales,medium,0,2
2605,0.85,0.78,4,251,3,0,0,sales,medium,0,2
2607,0.63,0.78,3,153,3,1,0,sales,medium,0,2
2608,0.5,0.65,5,242,3,0,0,sales,high,0,3
2610,0.63,0.99,3,247,3,0,0,sales,medium,0,2
2611,0.78,0.5,4,212,2,0,0,sales,medium,0,2
2612,0.98,0.53,3,234,3,0,0,sales,medium,0,2
2613,0.14,1.0,5,174,5,0,0,sales,medium,0,2
2614,0.7,0.9,3,225,2,0,0,sales,low,0,1
2615,0.88,0.6,4,224,2,0,0,sales,low,0,1
2616,0.72,0.62,3,270,4,0,0,sales,low,0,1
2617,0.88,0.51,4,139,3,0,0,sales,low,0,1
2618,0.71,0.51,3,248,4,0,0,sales,low,0,1
2619,0.6,0.85,3,172,2,0,0,sales,low,0,1
2620,0.88,0.86,4,224,3,1,0,sales,low,0,1
2622,0.85,0.55,4,260,2,1,0,sales,low,0,1
2624,0.91,0.61,4,243,2,1,0,accounting,low,0,1
2625,0.82,0.62,4,202,2,0,0,accounting,low,0,1
2626,0.6,0.91,2,168,4,0,0,hr,low,0,1
2627,0.89,0.71,5,194,3,0,0,hr,low,0,1
2628,0.6,0.97,4,219,4,1,0,hr,low,0,1
2630,0.93,0.88,4,177,3,0,0,technical,low,0,1
2632,0.31,0.49,4,165,3,1,0,technical,low,0,1
2633,0.68,0.69,4,225,2,0,0,technical,low,0,1
2634,0.78,0.59,3,212,2,0,0,technical,low,0,1
2636,0.64,0.93,4,233,2,1,0,technical,medium,0,2
2637,0.81,0.63,4,108,6,0,0,technical,medium,0,2
2639,0.69,0.61,5,229,3,0,0,technical,medium,0,2
2641,0.69,0.56,4,178,3,0,0,support,medium,0,2
2642,0.87,0.68,4,246,2,0,0,support,medium,0,2
2643,0.85,0.91,4,145,3,0,0,support,medium,0,2
2644,0.83,0.83,4,224,4,0,0,support,medium,0,2
2645,0.68,0.51,3,259,3,0,0,support,medium,0,2
2649,0.54,0.75,3,240,3,0,0,support,medium,0,2
2651,0.4,0.72,3,139,2,0,0,support,medium,0,2
2652,0.73,0.81,3,168,2,0,0,technical,medium,0,2
2653,0.86,0.98,5,233,3,0,0,technical,low,0,1
2654,0.38,0.68,5,211,6,0,0,technical,low,0,1
2656,0.58,0.97,5,202,2,0,0,IT,low,0,1
2658,0.55,0.76,4,233,4,0,0,IT,low,0,1
2661,0.66,0.46,4,204,4,0,0,product_mng,low,0,1
2662,0.96,0.72,3,272,3,0,0,product_mng,low,0,1
2665,0.85,0.9,5,202,3,0,0,IT,low,0,1
2667,0.86,0.62,3,256,3,1,0,RandD,low,0,1
2668,0.53,0.87,3,151,2,0,0,RandD,low,0,1
2671,0.75,0.73,4,274,2,0,0,RandD,low,0,1
2672,0.97,0.8,3,169,3,0,0,marketing,low,0,1
2675,0.57,0.87,4,171,2,0,0,support,medium,0,2
2677,0.5,0.91,5,224,2,1,0,management,medium,0,2
2678,0.76,0.59,3,191,4,0,0,marketing,medium,0,2
2680,0.17,0.9,6,217,6,1,0,marketing,medium,0,2
2682,0.89,0.67,3,226,3,0,0,sales,medium,0,2
2684,0.68,0.85,2,180,6,0,0,sales,medium,0,2
2685,0.61,0.87,5,174,4,0,0,sales,medium,0,2
2686,0.63,0.5,3,140,2,0,0,sales,high,0,3
2687,0.5,0.96,4,147,3,0,0,sales,low,0,1
2689,0.83,0.55,5,261,5,0,0,sales,medium,0,2
2690,0.59,0.71,2,176,2,1,0,sales,medium,0,2
2691,0.75,0.93,2,98,5,0,0,sales,medium,0,2
2693,0.68,0.51,4,157,3,0,0,sales,low,0,1
2694,0.73,0.58,5,230,3,0,0,sales,low,0,1
2695,0.98,0.53,4,192,2,1,0,sales,low,0,1
2697,0.5,0.55,3,176,3,0,0,sales,low,0,1
2698,0.76,0.76,3,216,3,0,0,sales,low,0,1
2701,0.64,0.59,3,174,3,1,0,accounting,low,0,1
2703,0.85,0.63,4,154,3,0,0,hr,low,0,1
2705,0.63,0.5,5,246,2,0,0,hr,low,0,1
2706,0.65,0.86,4,264,2,1,0,hr,low,0,1
2707,0.43,0.68,3,197,2,0,0,technical,low,0,1
2708,0.83,0.56,4,165,2,0,0,technical,low,0,1
2709,0.49,0.77,4,218,2,0,0,technical,low,0,1
2710,0.67,0.73,3,203,2,0,0,technical,low,0,1
2711,0.9,0.47,2,107,6,1,0,technical,low,0,1
2713,0.92,0.84,5,264,3,0,0,technical,medium,0,2
2714,0.83,0.7,5,154,3,0,0,technical,medium,0,2
2715,0.64,0.55,4,167,3,1,0,technical,medium,0,2
2717,0.6,0.87,4,227,3,1,0,technical,medium,0,2
2718,0.74,0.69,3,230,2,0,0,support,medium,0,2
2719,0.56,0.75,5,143,5,0,0,support,medium,0,2
2720,0.61,0.77,4,142,3,0,0,support,medium,0,2
2722,0.24,0.62,5,169,4,0,0,support,medium,0,2
2724,0.46,0.64,2,121,3,0,0,support,medium,0,2
2725,0.68,0.48,4,251,4,0,0,support,high,0,3
2727,0.16,0.71,6,227,5,0,0,support,medium,0,2
2728,0.15,0.56,6,140,5,0,0,support,medium,0,2
2729,0.55,0.49,3,152,2,0,0,technical,medium,0,2
2730,0.72,0.66,4,202,4,0,0,technical,medium,0,2
2732,0.3,0.91,4,248,4,0,0,management,low,0,1
2734,0.94,0.94,3,255,3,0,0,IT,low,0,1
2735,0.82,0.63,5,177,3,0,0,IT,low,0,1
2737,0.74,0.64,4,101,6,1,0,IT,low,0,1
2738,0.63,0.5,3,246,3,0,0,product_mng,low,0,1
2739,0.65,0.42,6,220,2,0,0,product_mng,low,0,1
2740,0.56,0.81,3,145,2,0,0,product_mng,low,0,1
2741,0.32,0.73,6,194,5,0,0,product_mng,low,0,1
2743,0.34,0.87,6,175,4,0,0,RandD,low,0,1
2744,0.62,0.71,5,149,2,0,0,RandD,low,0,1
2746,0.58,0.98,5,218,3,0,0,RandD,low,0,1
2752,0.78,0.87,3,191,3,1,0,support,medium,0,2
2753,0.82,0.55,3,217,4,1,0,technical,medium,0,2
2754,0.54,0.96,3,201,3,0,0,management,medium,0,2
2755,0.53,0.81,3,253,3,0,0,marketing,medium,0,2
2756,0.47,0.55,4,122,5,1,0,marketing,medium,0,2
2758,0.5,0.68,4,161,3,0,0,sales,medium,0,2
2761,0.54,0.49,4,152,3,1,0,sales,medium,0,2
2762,0.62,0.85,3,145,3,0,0,sales,medium,0,2
2763,0.91,0.85,3,248,3,0,0,sales,medium,0,2
2764,0.84,0.99,2,184,2,0,0,sales,high,0,3
2766,0.76,0.63,3,162,2,0,0,sales,medium,0,2
2767,0.8,0.54,4,269,3,0,0,sales,medium,0,2
2768,0.4,0.47,5,108,3,0,0,sales,medium,0,2
2770,0.76,0.4,2,122,5,0,0,sales,low,0,1
2771,0.55,0.9,4,273,2,1,0,sales,low,0,1
2773,0.54,0.56,4,227,3,0,0,sales,low,0,1
2774,0.63,0.56,4,248,2,1,0,sales,low,0,1
2775,0.88,0.63,3,257,3,0,0,sales,low,0,1
2778,0.89,0.95,4,141,3,0,0,accounting,low,0,1
2779,0.55,0.9,4,199,3,0,0,accounting,low,0,1
2780,0.51,0.81,3,143,2,0,0,hr,low,0,1
2781,0.35,0.52,5,244,3,0,0,hr,low,0,1
2783,0.72,0.84,4,186,3,0,0,hr,low,0,1
2785,0.17,0.93,3,218,4,0,0,technical,low,0,1
2786,0.71,0.88,3,140,2,0,0,technical,low,0,1
2787,0.88,0.52,4,166,2,0,0,technical,low,0,1
2789,0.16,0.97,6,235,3,0,0,technical,low,0,1
2790,0.62,0.72,3,188,3,0,0,technical,low,0,1
2791,0.59,0.47,3,143,2,0,0,technical,medium,0,2
2793,0.96,0.92,4,148,3,0,0,technical,medium,0,2
2795,0.13,0.89,4,249,6,1,0,support,medium,0,2
2796,0.64,0.61,5,249,3,1,0,support,medium,0,2
2798,0.57,0.72,3,202,3,1,0,support,medium,0,2
2799,0.49,1.0,3,176,3,0,0,support,medium,0,2
2800,0.89,0.79,4,133,2,0,0,support,medium,0,2
2802,0.51,0.58,2,181,4,0,0,support,medium,0,2
2803,0.8,0.85,5,242,3,0,0,support,high,0,3
2806,0.66,0.99,5,244,3,0,0,technical,medium,0,2
2807,0.59,0.62,3,178,4,0,0,technical,medium,0,2
2809,0.83,0.98,5,189,4,1,0,management,low,0,1
2810,0.5,0.91,3,212,2,0,0,IT,low,0,1
2811,0.69,0.97,4,233,3,0,0,IT,low,0,1
2812,0.87,0.91,5,268,3,0,0,IT,low,0,1
2813,0.37,0.43,2,155,2,0,0,IT,low,0,1
2814,0.9,0.98,4,257,3,0,0,IT,low,0,1
2815,0.68,0.41,4,254,5,0,0,product_mng,low,0,1
2816,0.93,0.63,4,143,3,1,0,product_mng,low,0,1
2819,0.64,0.9,2,101,6,0,0,IT,low,0,1
2822,0.22,0.52,5,147,5,1,0,RandD,low,0,1
2823,0.82,0.99,5,252,3,1,0,RandD,low,0,1
2825,0.2,0.89,6,244,3,0,0,RandD,low,0,1
2826,0.64,0.73,3,142,3,0,0,marketing,low,0,1
2827,0.62,0.9,4,155,4,0,0,sales,low,0,1
2829,0.52,0.51,3,213,4,0,0,support,low,0,1
2830,0.63,0.67,5,263,3,0,0,technical,medium,0,2
2831,0.84,0.92,4,274,3,0,0,management,medium,0,2
2832,0.49,0.96,3,140,3,0,0,marketing,medium,0,2
2833,0.54,0.78,4,176,2,0,0,marketing,medium,0,2
2835,0.66,0.63,6,223,6,0,0,sales,medium,0,2
2837,0.54,0.64,3,250,3,0,0,sales,medium,0,2
2840,0.77,0.57,3,189,2,0,0,sales,medium,0,2
2841,0.42,0.94,5,227,5,0,0,sales,medium,0,2
2842,0.13,0.69,4,127,4,0,0,sales,high,0,3
2844,0.5,0.95,5,137,3,0,0,sales,medium,0,2
2846,0.73,0.66,3,135,2,0,0,sales,medium,0,2
2847,0.74,0.38,2,126,3,0,0,sales,medium,0,2
2848,0.76,0.78,3,189,2,0,0,sales,low,0,1
2849,0.53,0.92,3,207,4,1,0,sales,low,0,1
2850,0.65,0.72,3,134,3,0,0,sales,low,0,1
2852,0.69,0.76,5,222,3,1,0,sales,low,0,1
2853,0.56,0.66,3,232,2,0,0,sales,low,0,1
2854,0.55,0.81,4,267,5,0,0,accounting,low,0,1
2855,0.74,0.5,5,131,3,0,0,accounting,low,0,1
2857,0.82,0.74,3,232,3,0,0,hr,low,0,1
2858,0.35,0.8,3,137,5,0,0,hr,low,0,1
2860,0.55,0.77,3,237,2,0,0,hr,low,0,1
2861,0.99,0.68,4,190,3,0,0,technical,low,0,1
2864,0.77,0.67,3,186,2,0,0,technical,low,0,1
2865,0.64,0.66,3,218,3,0,0,technical,low,0,1
2866,0.58,0.76,5,260,2,1,0,technical,low,0,1
2867,0.65,0.99,4,200,4,0,0,technical,low,0,1
2869,0.59,0.75,2,156,3,0,0,technical,medium,0,2
2870,0.99,0.56,3,193,3,1,0,technical,medium,0,2
2874,0.77,0.93,5,182,4,0,0,support,medium,0,2
2875,0.54,0.95,3,221,3,0,0,support,medium,0,2
2876,0.69,0.82,4,208,2,0,0,support,medium,0,2
2880,0.55,0.72,3,110,3,0,0,support,medium,0,2
2881,0.65,0.84,3,154,3,0,0,support,high,0,3
2883,0.92,0.94,5,248,3,0,0,technical,medium,0,2
2884,0.57,0.6,3,202,3,0,0,technical,medium,0,2
2885,0.75,0.78,2,251,6,0,0,technical,medium,0,2
2888,0.79,0.48,4,184,5,1,0,IT,low,0,1
2889,0.66,0.75,4,203,3,1,0,IT,low,0,1
2890,0.96,0.69,3,214,2,1,0,IT,low,0,1
2892,0.29,0.58,5,234,2,0,0,product_mng,low,0,1
2893,0.58,0.56,3,151,2,0,0,product_mng,low,0,1
2894,0.72,0.58,4,149,3,0,0,product_mng,low,0,1
2896,0.48,0.56,5,140,2,0,0,IT,low,0,1
2898,0.97,0.58,5,156,2,1,0,RandD,low,0,1
2899,0.74,0.41,4,250,4,0,0,RandD,low,0,1
2900,0.97,0.61,3,165,2,0,0,RandD,low,0,1
2901,0.88,0.67,5,260,3,1,0,RandD,low,0,1
2902,0.5,0.7,3,274,3,0,0,marketing,low,0,1
2903,0.93,0.98,4,160,3,0,0,sales,low,0,1
2904,0.3,0.7,5,280,4,1,0,accounting,low,0,1
2905,0.69,0.53,3,142,3,0,0,support,low,0,1
2906,0.69,0.9,2,155,2,0,0,technical,low,0,1
2908,0.32,0.8,3,263,3,0,0,marketing,medium,0,2
2910,0.77,0.61,4,223,3,0,0,marketing,medium,0,2
2912,0.19,0.51,5,226,3,0,0,sales,medium,0,2
2913,0.78,0.95,3,270,2,0,0,sales,medium,0,2
2914,0.84,0.74,3,139,3,0,0,sales,medium,0,2
2915,0.65,0.77,5,241,2,0,0,sales,medium,0,2
2916,0.38,0.43,2,160,6,0,0,sales,medium,0,2
2917,0.12,0.47,3,258,5,0,0,sales,medium,0,2
2921,0.99,0.39,6,214,5,1,0,sales,low,0,1
2922,0.79,0.89,4,240,3,0,0,sales,medium,0,2
2924,0.83,0.57,4,232,3,0,0,sales,medium,0,2
2926,0.5,0.89,5,222,3,0,0,sales,low,0,1
2927,0.82,0.84,3,139,2,1,0,sales,low,0,1
2928,0.68,0.56,4,272,3,0,0,sales,low,0,1
2929,0.82,0.69,4,262,2,0,0,sales,low,0,1
2930,0.32,0.81,2,249,3,0,0,accounting,low,0,1
2931,0.93,0.86,4,219,3,0,0,accounting,low,0,1
2934,0.56,0.88,3,174,3,0,0,hr,low,0,1
2936,0.29,0.48,2,116,6,1,0,hr,low,0,1
2937,0.97,0.65,3,219,2,0,0,technical,low,0,1
2941,0.54,0.98,3,197,3,0,0,technical,low,0,1
2943,0.72,0.85,3,186,4,0,0,technical,low,0,1
2944,0.68,0.51,4,224,2,0,0,technical,low,0,1
2946,0.72,0.98,5,197,4,0,0,technical,low,0,1
2948,0.8,0.58,4,172,3,0,0,support,medium,0,2
2949,0.83,0.93,4,261,2,0,0,support,medium,0,2
2950,0.15,0.86,3,204,4,0,0,support,medium,0,2
2952,0.8,0.55,2,212,3,0,0,support,medium,0,2
2954,0.67,0.7,5,159,3,1,0,support,medium,0,2
2955,0.98,0.96,5,139,3,0,0,support,medium,0,2
2956,0.88,0.59,5,230,3,0,0,support,medium,0,2
2959,0.38,0.77,2,170,3,0,0,technical,high,0,3
2960,0.55,0.82,2,197,4,0,0,technical,low,0,1
2961,0.63,0.89,4,246,3,0,0,technical,medium,0,2
2962,0.78,0.51,4,278,3,0,0,management,medium,0,2
2964,0.72,0.87,3,238,3,0,0,IT,medium,0,2
2966,0.81,0.67,4,216,3,0,0,IT,low,0,1
2968,0.58,0.8,5,187,3,1,0,product_mng,low,0,1
2969,0.24,0.85,4,155,5,0,0,product_mng,low,0,1
2970,0.31,0.86,3,205,5,0,0,product_mng,low,0,1
2972,0.86,0.69,5,157,3,0,0,IT,low,0,1
2973,0.22,0.8,4,287,4,0,0,RandD,low,0,1
2975,0.21,0.76,5,239,2,0,0,RandD,low,0,1
2976,0.95,0.61,3,267,2,0,0,RandD,low,0,1
2977,0.24,0.55,5,208,5,0,0,RandD,low,0,1
2978,0.66,0.95,3,133,3,0,0,marketing,low,0,1
2979,0.88,0.86,3,187,3,0,0,marketing,low,0,1
2982,0.93,0.48,3,147,3,0,0,support,low,0,1
2983,0.64,0.71,3,181,2,0,0,technical,low,0,1
2984,0.51,0.53,3,156,3,0,0,management,low,0,1
2988,0.54,0.58,4,206,3,0,0,sales,medium,0,2
2990,0.44,0.9,4,117,3,0,0,sales,medium,0,2
2992,0.9,0.77,3,156,3,0,0,sales,medium,0,2
2993,0.86,0.58,4,211,4,0,0,sales,medium,0,2
2994,0.66,0.52,3,149,4,1,0,sales,medium,0,2
2995,0.64,0.96,4,152,5,0,0,sales,medium,0,2
2997,0.88,0.68,4,274,4,0,0,sales,medium,0,2
2998,0.72,0.47,5,168,6,0,0,sales,high,0,3
2999,0.53,0.53,4,205,3,0,0,sales,low,0,1
3000,0.83,0.77,3,228,3,0,0,sales,medium,0,2
3001,0.24,0.52,4,228,5,0,0,sales,medium,0,2
3002,0.66,0.75,5,227,3,1,0,sales,medium,0,2
3003,0.43,0.63,3,156,3,0,0,sales,medium,0,2
3005,0.42,0.89,6,188,5,1,0,sales,low,0,1
3006,0.54,0.74,3,185,4,0,0,sales,low,0,1
3007,0.84,0.85,3,153,4,0,0,accounting,low,0,1
3008,0.95,0.79,4,174,3,0,0,accounting,low,0,1
3010,0.95,0.71,3,251,2,1,0,hr,low,0,1
3011,0.62,0.89,3,153,3,1,0,hr,low,0,1
3014,0.86,0.94,3,151,2,0,0,technical,low,0,1
3016,0.91,0.76,3,116,5,0,0,technical,low,0,1
3017,1.0,0.81,5,178,2,0,0,technical,low,0,1
3018,0.98,0.78,4,155,3,1,0,technical,low,0,1
3019,0.65,0.89,3,151,2,0,0,technical,low,0,1
3023,0.82,0.63,4,232,4,0,0,technical,low,0,1
3024,0.69,0.68,4,168,3,0,0,technical,low,0,1
3025,0.41,0.96,6,171,5,1,0,support,medium,0,2
3026,0.52,0.64,5,258,2,0,0,support,medium,0,2
3027,0.74,0.86,3,221,2,0,0,support,medium,0,2
3029,0.8,0.69,3,164,3,0,0,support,medium,0,2
3030,0.82,0.89,4,237,3,0,0,support,medium,0,2
3031,0.59,0.65,5,161,2,0,0,support,medium,0,2
3032,0.98,0.8,4,134,2,1,0,support,medium,0,2
3034,0.49,0.95,4,181,3,0,0,support,medium,0,2
3035,0.6,0.94,4,160,2,0,0,support,medium,0,2
3036,0.34,0.82,6,197,5,1,0,technical,medium,0,2
3037,0.71,0.77,3,145,3,0,0,technical,high,0,3
3038,0.6,0.64,5,221,2,0,0,technical,low,0,1
3039,0.12,0.78,6,260,5,0,0,management,medium,0,2
3041,0.57,0.61,3,243,3,0,0,IT,medium,0,2
3042,0.72,0.8,5,244,3,0,0,IT,medium,0,2
3044,0.95,0.49,4,146,6,1,0,IT,low,0,1
3045,0.71,0.9,3,262,2,1,0,product_mng,low,0,1
3046,0.9,0.69,4,174,2,0,0,product_mng,low,0,1
3050,0.83,0.79,4,143,3,0,0,RandD,low,0,1
3052,0.84,0.47,3,125,4,0,0,RandD,low,0,1
3053,0.99,0.51,4,232,3,0,0,RandD,low,0,1
3055,0.64,0.42,5,283,5,0,0,marketing,low,0,1
3056,0.67,0.68,3,189,3,0,0,sales,low,0,1
3057,0.48,0.54,2,144,3,0,0,accounting,low,0,1
3058,0.58,0.77,4,145,3,1,0,support,low,0,1
3059,0.54,0.59,3,200,3,0,0,technical,low,0,1
3060,0.25,0.65,3,264,4,0,0,management,low,0,1
3062,0.48,0.39,4,272,3,0,0,marketing,low,0,1
3063,0.76,0.9,5,142,3,0,0,marketing,low,0,1
3066,0.73,0.55,4,171,4,0,0,sales,medium,0,2
3067,0.93,0.7,3,159,2,0,0,sales,medium,0,2
3068,0.89,0.61,3,175,4,0,0,sales,medium,0,2
3070,0.98,0.57,3,198,3,0,0,sales,medium,0,2
3071,0.72,0.65,5,151,3,0,0,sales,medium,0,2
3072,0.49,0.69,2,188,4,0,0,sales,medium,0,2
3074,0.57,0.96,4,257,3,0,0,sales,medium,0,2
3076,0.46,0.57,4,275,3,0,0,sales,high,0,3
3077,0.56,0.52,3,243,3,0,0,sales,low,0,1
3078,0.81,0.66,3,181,2,1,0,sales,medium,0,2
3080,0.82,0.97,3,244,5,0,0,sales,medium,0,2
3081,0.76,0.51,4,242,3,0,0,sales,medium,0,2
3082,0.97,0.81,3,249,2,0,0,sales,low,0,1
3083,0.38,0.81,5,128,3,1,0,accounting,low,0,1
3084,0.46,0.49,3,213,3,0,0,accounting,low,0,1
3085,0.34,0.57,4,152,3,1,0,accounting,low,0,1
3086,0.63,0.76,4,245,3,0,0,hr,low,0,1
3087,0.57,0.56,4,113,3,0,0,hr,low,0,1
3088,0.17,0.76,4,280,5,0,0,hr,low,0,1
3089,0.74,0.67,3,273,3,1,0,hr,low,0,1
3090,0.59,0.56,4,221,3,1,0,technical,low,0,1
